review_date,review_month,review_year,review_month_year,review,sentiment,data_source,source,hotel
2024-06-07,June,2024,June 2024,"' The staff are very bad and make everything including location very poor Example I asked the staff that where was a shopping mall he told me that I had to call a taxi in fact it was absolutely not because I went there a day before ... When I went to the mall and came back to the traders hotel, I told them that I would complain to the tourism department of Malaysia, they tried everyway to make me angry because they wanted me to say that I had mental illness and ... Yes, I have mental illness, but I say that I can make a fire only meaning that when I am in danger, I am bold enough to make a fire both my saying my attitude mean s that '",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-05-31,May,2024,May 2024,The service the breakfast choice and timing for everything,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-05-20,May,2024,May 2024,Taking deposits from your card without inform you and I m still didn t receive my deposit around 2 weeks now Be carful when you check in they will cut deposit from your card then wait when it will back to your visa that if back,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-04-19,April,2024,April 2024,"The dirtiest ever!the bedding sheets are dirty with stains ,very dark color ,i called them twice and once they came the room cleaner said we don't have cleaner sheets!!!!i told her i will post these photos everywhere and after this the manager called me , he said we will move u up to the 27 th floor to a room which was never ueed before!!!!!! I was shocked!!and i asked him how would u call your hotel a 5 stars hotel if u r saying these words,that this is what u have in these floors!!!! And why saving the clean rooms?we payed what we should pay! So we get what photos u posted on everywhere Please don't book in this hotel if u care about ur health",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-03-29,March,2024,March 2024,Very hard to check in and it takes too long,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-03-25,March,2024,March 2024,The staff took too long to check in and ask for rm700 deposit . Then he said the room is ask for was not available. After a very long wait and being push by me then he comes up with a room. Please note HE ASK ME HOW I GOT THE CHEAP ON BOOKING.COM,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-03-18,March,2024,March 2024,"I haven t received my refund of 1,285. It has been over 6 weeks .",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-03-12,March,2024,March 2024,Everything and everyone is money oriented.. can't even store luggage once you check out ... My credit card was charged for not staying in the room .. and did not even give back my money .. stole money and did not even call to me to refund ... Poor people I think ... So left it .. waste hotel in Kuala Lumpur..,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-01-06,January,2024,January 2024,It was dirty Bad smell Staff not helpful,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2024-01-06,January,2024,January 2024,"I booked a room with 2 single beds and did not realize that all of these 2 single bedded rooms comes are interconnecting rooms. We tried to lock the door but it was not secure. Requested for a change of room to a King sized bed. The aircon in this room was not cold despite adjusting the aircon to 17 degrees C. Only one hand towel was provided whereas the other towels had 2 each. Having stayed here over the past few years, the facilities seems to have deteriorated. Time for a major refurbishment ! Was told by the staff that the lifts were upgraded in November 2023 and despite that the lifts still took ages to arrive at my floor.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-12-24,December,2023,December 2023,Staff was rude,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-12-11,December,2023,December 2023,"From the beginning of the booking the hotel has given me trouble. They sent me a link for payment but jt was expired. Tried too many times I hv to called them a few times just to do the problem Basement parking was terrible. Very limited we spent approx 20 minutes just to get a parking. Upon checking in, there was a long line. A very long that it took more than an hour. We have to stand que during that time. Yes there was a welcome drink but no staff is bothered to gv that to the customer while we're standing. They took a very long time for each customer. I understand there's a corporate event. They can create a separate counter for them but they dont. We only checked in after 430pm. Went to klcc by their buggy the buggy staff Chinese male was rude. If ur tired,just go home. Don't make face to Customer. They gv us a spoiled cards we hv difficulties to use the lift. When i went to the reception to seek for assistance the staff asked me to wait in line with the customer that wants to check in. It was a long line! I hv no choice but to hv wait! Upon getting the helps , the staff thought that I don't know how to use the card asked me to go back to the lift with her to gv it a try . Nevertheless the card was spoiled! They changed the cards when I reached the room, the housekeeper called requested go get into the room because the previous customer claimed they hv left their clothes. It was really irritating because that shows how much they dont really clean up the room! During checkout, the staff didn't even bother to ask for parking card to be validate. I gv the card even I said thank u, there's no response. What did i do that u guys treating us so bad??! This is the worst experience for a such 5 stars rating hotel. Very bad hospitality! Facilities just a normal one. Pools is not friendly for kids as its in the pub area.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-11-16,November,2023,November 2023,the hotel staff stole my money. The room is small and old. Very old and small TV in the room. The bed is not clean. Overpriced,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-11-14,November,2023,November 2023,"The hotel rooms are outdated and facilities poor. They acknowledge the state of the room, and this is concurred by their staff as well said they are refurbishing rooms, yet they are charging prime rates. I cancelled the booking and stayed at Intercontinental Hotel which was a much pleasant stay.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-11-03,November,2023,November 2023,Staff is rude . 30 minute wait for check in or any support . Just unacceptable .,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-10-03,October,2023,October 2023,They charged me with a depost of nearly 140 that would be reimbursed after the check out. It has elapsed more than a month since I did it and despite my claims I am still waiting to recieve the refund. The hotel is even unable to reply my e mails. This is unacceptable,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-09-28,September,2023,September 2023,"The service, the attitude on staff the poor selection in the executive lounge, couldn't even get my bags taken to my room what a joke of a hotel",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-09-23,September,2023,September 2023,Bad parking management. Slow staff.,Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2023-09-14,September,2023,September 2023,"The reception behavior was bad, and did not provide me with king bed and high floor stating that I checked in late although I stated that in my booking. The housekeeping do not change the bed sheets nor the towels !! even though I placed the request for change card The sound proof is very very very poor. There are elevator buttons not functioning. the lighting in the room is very random and has a poor control, and the lighting inside the closets was broken. The bed was very uncomfortable as if it does not have any springs at all. The carpet was dirty and full of dust and not vacuumed. The buggy service was very poor.",Negative,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
